,target
1702,4507196.5
1703,692677.3
1704,2376156.5
1705,677406.8
1706,812583.4
1707,4364327.0
1708,729338.56
1709,2669706.5
1710,1222562.2
1711,2209214.8
1712,1015823.4
1713,6059477.5
1714,416479.34
1715,2311863.0
1716,1598540.1
1717,625446.9
1718,2519063.2
1719,3959495.5
1720,3327395.8
1721,1750650.2
1722,3176079.2
1723,809976.8
1724,2353611.5
1725,4493321.5
1726,7285709.0
1727,3307135.2
1728,2942787.0
1729,2055771.4
1730,5231446.0
1731,384273.84
1732,462071.94
1733,3392570.0
1734,4649363.5
1735,4430105.5
1736,2120760.8
1737,3425856.8
1738,2529335.5
1739,4529465.0
1740,2222958.0
1741,1202315.4
1742,2178647.8
1743,3785310.5
1744,2463419.0
1745,1925582.0
1746,919946.3
1747,4010477.8
1748,3879227.2
1749,3136570.2
1750,1562588.1
1751,2483969.2
1752,2760002.8
1753,5364918.5
1754,861026.25
1755,1617464.4
1756,1686313.9
1757,1276345.4
1758,4448456.0
1759,805381.2
1760,2741119.2
1761,188394.6
1762,5236949.0
1763,3824861.2
1764,2186776.8
1765,2288273.0
1766,1518490.1
1767,2557008.0
1768,619986.56
1769,2734929.8
1770,1134617.9
1771,1590966.6
1772,1459199.6
1773,3884006.8
1774,955167.94
1775,5477144.0
1776,745936.0
1777,4238306.5
1778,1402431.1
1779,1251576.0
1780,1253253.4
1781,5525293.0
1782,1431372.4
1783,1216857.2
1784,5206274.5
1785,2919243.2
1786,4301404.5
1787,1616600.9
1788,4208006.0
1789,2397722.8
1790,1668035.0
1791,389593.62
1792,1835199.4
1793,235893.34
1794,3453050.8
1795,3687864.5
1796,4477323.0
1797,2692693.0
1798,246654.47
1799,3573506.2
1800,3543315.8
1801,939882.94
1802,1354065.2
1803,2215478.0
1804,4394902.0
1805,850377.25
1806,1514567.4
1807,4835933.5
1808,2321481.5
1809,3823861.0
1810,2855345.2
1811,4650993.0
1812,4197273.5
1813,348145.47
1814,4535391.0
1815,3253165.2
1816,2791640.8
1817,3894060.8
1818,4261805.5
1819,2454378.8
1820,498950.25
1821,4459972.5
1822,2519057.8
1823,819769.1
1824,3636633.8
1825,4915509.5
1826,3929168.0
1827,298829.7
1828,446259.34
1829,2411780.0
1830,1948623.8
1831,478525.66
1832,5801780.0
1833,1018511.44
1834,2795322.8
1835,2421928.8
1836,1061694.6
1837,1155116.2
1838,1269134.6
1839,3172892.8
1840,2579070.5
1841,603209.56
1842,1198933.9
1843,2592524.8
1844,3284009.2
1845,4897507.5
1846,2733703.5
1847,2690747.0
1848,799471.94
1849,2075564.1
1850,4131185.5
1851,970707.3
1852,2354210.5
1853,4353851.0
1854,2937654.8
1855,3726281.5
1856,764386.3
1857,5492509.0
1858,1259011.6
1859,3954723.8
1860,853295.7
1861,1995376.1
1862,1011709.2
1863,8613288.0
1864,3966554.2
1865,1030753.6
1866,3677891.2
1867,1239682.1
1868,3401656.0
1869,2229902.0
1870,5469011.0
1871,450452.53
1872,5339391.0
1873,5920674.5
1874,2091025.2
1875,429096.44
1876,2227903.2
1877,2780302.5
1878,3430713.2
1879,3074148.5
1880,4505105.0
1881,559244.44
1882,4670661.0
1883,1742491.2
1884,2265841.5
1885,3055838.8
1886,3131008.0
1887,1375362.9
1888,450968.56
1889,534672.8
1890,715875.9
1891,554694.0
1892,1261742.2
1893,311947.0
1894,533281.6
1895,3096231.8
1896,1291461.0
1897,5224155.5
1898,2422428.8
1899,1443122.1
1900,414074.3
1901,4336775.5
1902,3785285.8
1903,4366568.0
1904,4215432.0
1905,1112181.4
1906,2452373.0
1907,1262771.5
1908,5157261.5
1909,2300498.8
1910,494767.56
1911,2103029.2
1912,5202088.0
1913,682978.4
1914,956592.0
1915,1687964.8
1916,3021800.8
1917,554591.5
1918,2204764.0
1919,2031417.8
1920,2501367.2
1921,1647832.0
1922,2342387.2
1923,5463571.5
1924,5607554.5
1925,1109518.0
1926,3317570.0
1927,618924.6
1928,2350272.8
1929,2627645.0
1930,1070530.4
1931,5597254.0
1932,4900055.0
1933,3493114.2
1934,1017939.7
1935,692032.94
1936,2429984.0
1937,844837.5
1938,4150933.5
1939,1112146.2
1940,1820531.5
1941,2144157.2
1942,2414622.5
1943,3316650.2
1944,622056.4
1945,2147218.0
1946,405579.56
1947,419690.5
1948,1608428.6
1949,478065.5
1950,307447.53
1951,6115741.5
1952,1369704.6
1953,881671.0
1954,4414412.0
1955,531643.56
1956,5965777.5
1957,3366039.5
1958,3078544.0
1959,1573817.5
1960,1830526.0
1961,2609443.2
1962,6290702.0
1963,3019819.8
1964,593292.1
1965,283539.38
1966,1003404.4
1967,784694.0
1968,4899519.0
1969,5063961.5
1970,2988351.5
1971,4544232.0
1972,646865.8
1973,3243807.2
1974,3238498.5
1975,949143.0
1976,2491791.0
1977,1653322.6
1978,3641405.5
1979,3788872.5
1980,1346335.0
1981,2563903.0
1982,2003785.1
1983,2267736.2
1984,1175579.4
1985,628825.7
1986,2787144.5
1987,1121824.2
1988,1641883.1
1989,670239.6
1990,3371145.2
1991,2990459.2
1992,4223121.5
1993,1948128.2
1994,4036843.8
1995,3199818.5
1996,3671856.2
1997,4685242.5
1998,1629855.9
1999,907137.44
2000,6074935.5
2001,708853.0
2002,2235901.2
2003,943322.56
2004,1729759.4
2005,2920914.8
2006,3980769.5
2007,1052946.4
2008,2436846.8
2009,1412505.1
2010,7295110.0
2011,1251402.5
2012,2157029.2
2013,3457188.2
2014,6271584.5
2015,1775175.2
2016,7733955.5
2017,4287693.0
2018,1347867.1
2019,3171278.2
2020,954035.5
2021,1095633.8
2022,1700343.0
2023,5250445.5
2024,2927912.0
2025,4056875.2
2026,6390497.5
2027,2193425.5
2028,2448282.8
2029,2022478.9
2030,1272734.6
2031,3103708.2
2032,2874961.8
2033,2991908.2
2034,2086027.2
2035,2666456.5
2036,1494210.1
2037,1928001.0
2038,1895571.4
2039,3336826.2
2040,3240403.8
2041,2841499.2
2042,2881349.0
2043,1800392.2
2044,2234659.0
2045,3587037.8
2046,803490.4
2047,2510602.0
2048,296039.72
2049,2032687.5
2050,2167893.8
2051,1232483.1
2052,542655.0
2053,8100127.0
2054,492714.1
2055,2638581.0
2056,3029161.0
2057,1342927.5
2058,1745066.0
2059,4911366.5
2060,4537882.0
2061,1320429.6
2062,800839.3
2063,2069929.5
2064,877711.0
2065,774502.44
2066,1596597.8
2067,1782552.5
2068,4518533.0
2069,687218.5
2070,106827.875
2071,1881731.2
2072,441750.62
2073,952377.7
2074,3219008.5
2075,273069.62
2076,3321863.0
2077,838078.94
2078,700361.2
2079,3311276.5
2080,2090191.9
2081,561212.9
2082,979215.25
2083,3362169.2
2084,2041576.8
2085,2558405.8
2086,5518433.5
2087,3119204.5
2088,1585673.4
2089,1239353.1
2090,3808386.2
2091,228086.23
2092,5924158.0
2093,604976.06
2094,1779236.4
2095,3463300.8
2096,5473790.5
2097,334423.06
2098,764538.25
2099,1520210.2
2100,1079042.5
2101,2025896.0
2102,1583822.1
2103,4492992.5
2104,851286.8
2105,6762268.0
2106,3299964.8
2107,6493050.5
2108,7416862.0
2109,1216301.2
2110,1152529.5
2111,401732.3
2112,1090205.0
2113,2265648.5
2114,344998.25
2115,3756124.5
2116,2618825.2
2117,2409840.8
2118,1291417.9
2119,4553152.5
2120,4984269.0
2121,621940.56
2122,595445.25
2123,6411496.5
2124,3182223.8
2125,5081985.0
2126,1051666.4
2127,1820892.8
2128,1279007.2
2129,3689981.5
2130,1496009.8
2131,2649654.0
2132,1269687.4
2133,971220.6
2134,3368074.0
2135,4070665.2
2136,534299.3
2137,1085219.8
2138,872665.25
2139,4615976.5
2140,3218491.0
2141,1502487.9
2142,4331725.0
2143,1433082.5
2144,2270466.8
2145,2139947.2
2146,1223055.6
2147,4000823.5
2148,2106930.8
2149,1210328.5
2150,403319.28
2151,531980.75
2152,2118067.2
2153,191048.77
2154,726026.44
2155,281197.56
2156,1389428.5
2157,2415118.5
2158,5463840.0
2159,1127613.5
2160,1222865.4
2161,3019510.5
2162,4701181.0
2163,1706089.9
2164,2287584.2
2165,4228942.0
2166,1328181.5
2167,668595.9
2168,2210222.0
2169,1370732.9
2170,1054978.6
2171,1769097.4
2172,2203638.8
2173,2740724.5
2174,4287938.0
2175,2557510.5
2176,2037375.8
2177,3783638.2
2178,2416006.2
2179,1559677.5
2180,1200538.6
2181,1108337.4
2182,2623335.8
2183,1068977.2
2184,3369191.8
2185,3087217.5
2186,1893363.8
2187,3125475.5
2188,2770360.5
2189,2802048.2
2190,903773.3
2191,3596080.2
2192,1819729.6
2193,1617176.5
2194,581799.7
2195,549003.0
2196,6605007.0
2197,5240284.5
2198,4813846.5
2199,1570430.2
2200,2390848.5
2201,947678.06
2202,775861.1
2203,1037529.3
2204,1592659.8
2205,1795915.6
2206,986623.56
2207,4850927.5
2208,2949726.5
2209,388146.38
2210,3724079.2
2211,1315474.5
2212,678964.7
2213,1253751.2
2214,6231396.0
2215,3101158.0
2216,3916661.0
2217,1340975.2
2218,1335238.9
2219,1047151.56
2220,3651459.0
2221,1483715.1
2222,614641.56
2223,862988.2
2224,1218688.8
2225,1629119.8
2226,1307896.9
2227,600062.5
2228,4493594.5
2229,875879.94
2230,6304525.0
2231,1538999.0
2232,1466409.1
2233,3333133.2
2234,525998.0
2235,1236246.6
2236,3437561.2
2237,4567273.0
2238,3318029.0
2239,2672712.8
2240,1597513.1
2241,1460788.8
2242,2615951.2
2243,6921740.5
2244,588077.6
2245,3927929.5
2246,1452756.6
2247,530879.25
2248,1169746.2
2249,2782070.2
2250,1471021.9
2251,2085159.6
2252,1010122.0
2253,4152104.2
2254,4114334.5
2255,1480749.4
2256,2536880.5
2257,693271.6
2258,1441006.0
2259,1767832.2
2260,1696530.2
2261,1301222.5
2262,2790633.5
2263,1531644.0
2264,3599463.5
2265,525335.94
2266,2471695.2
2267,2620631.2
2268,2011537.0
2269,5383110.0
2270,4162471.0
2271,2415712.0
2272,3007308.5
2273,5345892.0
2274,2472294.8
2275,2607583.2
2276,1770794.4
2277,914536.7
2278,1568516.9
2279,941965.1
2280,3668170.2
2281,3332297.5
2282,360844.25
2283,2749038.0
2284,1307821.2
2285,767213.6
2286,2907700.2
2287,2086538.1
2288,533716.1
2289,4637576.0
2290,814007.6
2291,3440793.0
2292,7284137.0
2293,1776102.5
2294,2238111.2
2295,288167.53
2296,5722977.5
2297,2098873.0
2298,3064816.2
2299,3594493.0
2300,3722949.8
2301,2497359.8
2302,6351336.0
2303,1424338.2
2304,2960901.5
2305,3655455.2
2306,2934920.0
2307,2154741.5
2308,1502896.4
2309,4222440.5
2310,3921435.0
2311,1085344.4
2312,1596796.8
2313,722253.75
2314,2074400.1
2315,1600521.2
2316,1617057.6
2317,1875453.5
2318,964483.94
2319,1745728.2
2320,938287.1
2321,615615.9
2322,2585677.0
2323,2812421.2
2324,3253810.2
2325,2139277.5
2326,1728430.0
2327,418118.9
2328,1134138.5
2329,1500635.1
2330,1628649.0
2331,1461506.6
2332,379497.88
2333,5267031.5
2334,627403.0
2335,3567204.2
2336,4228015.5
2337,5560409.0
2338,2423489.2
2339,1381985.2
2340,391721.4
2341,4470083.0
2342,4168727.0
2343,180735.39
2344,995587.7
2345,1949138.4
2346,4894785.0
2347,1091569.5
2348,212146.48
2349,498767.53
2350,2382967.2
2351,2108339.0
2352,1398455.0
2353,1293405.2
2354,3844748.8
2355,1471713.4
2356,935163.0
2357,2613009.8
2358,1497415.5
2359,1587413.4
2360,4328380.0
2361,7111702.0
2362,4006049.5
2363,1336902.9
2364,3617837.8
2365,4013092.2
2366,1028879.06
2367,2936448.2
2368,2122488.5
2369,1984162.5
2370,4229742.5
2371,1352902.0
2372,6206519.0
2373,3865022.5
2374,3700485.5
2375,6521572.0
2376,2004892.6
2377,2756041.0
2378,2217305.0
2379,1613065.8
2380,3046617.5
2381,368739.22
2382,619371.06
2383,1124060.4
2384,3582137.5
2385,688413.9
2386,3081115.5
2387,1582911.6
2388,504207.6
2389,512073.12
2390,2698515.5
2391,1242722.4
2392,1153435.2
2393,1896181.9
2394,437045.88
2395,1751692.2
2396,6501956.5
2397,1049346.0
2398,1001713.94
2399,1401946.8
2400,546662.06
2401,2977754.5
2402,1259196.0
2403,402261.3
2404,2848964.5
2405,2671769.5
2406,2319367.8
2407,3345555.0
2408,1420819.5
2409,1817100.5
2410,3985080.0
2411,3749371.2
2412,4858127.0
2413,4746602.0
2414,1229711.8
2415,2274658.8
2416,4665918.0
2417,5351858.5
2418,3383496.0
2419,476812.7
2420,1457368.5
2421,3366100.2
2422,1399566.1
2423,1161341.9
2424,1904409.1
2425,2042034.4
2426,2199662.5
2427,1653133.5
2428,1798058.6
2429,4162803.0
2430,1205909.4
2431,2878636.0
2432,6174631.5
2433,1293389.5
2434,2428604.5
2435,3870579.8
2436,962955.7
2437,2140338.2
2438,2880190.8
2439,4254350.5
2440,1464770.4
2441,3533358.2
2442,1864707.6
2443,2447033.5
2444,2300412.0
2445,1769797.8
2446,1868908.9
2447,3157845.2
2448,1680482.8
2449,2962408.5
2450,3619033.0
2451,1197056.1
2452,1577814.6
2453,1714215.2
2454,1396847.2
2455,989247.06
2456,416138.06
2457,5313778.5
2458,426480.75
2459,2785349.5
2460,3381237.8
2461,1537484.4
2462,892401.0
2463,3401949.5
2464,3400370.0
2465,2277337.8
2466,3257753.2
2467,2269229.2
2468,847414.0
2469,861015.9
2470,4054763.2
2471,4328511.5
2472,1257955.5
2473,2368258.8
2474,3704282.8
2475,1259264.2
2476,970514.0
2477,4199755.0
2478,713215.2
2479,750929.44
2480,2584646.5
2481,472665.44
2482,1149898.0
2483,1302291.9
2484,1425100.4
2485,3340570.5
2486,3943699.8
2487,1438940.1
2488,1399800.9
2489,1970746.0
2490,4800621.0
2491,2889820.5
2492,1690259.2
2493,475219.56
2494,1439769.8
2495,245313.36
2496,1831798.5
2497,2478208.5
2498,602773.0
2499,1447944.2
2500,4608308.0
2501,4792819.5
2502,2648423.5
2503,1879565.5
2504,5538817.0
2505,3439875.0
2506,3375018.5
2507,407316.12
2508,1239326.4
2509,1043997.2
2510,6168660.5
2511,423404.34
2512,3723588.2
2513,1404677.0
2514,1735900.4
2515,686159.44
2516,1071521.9
2517,761193.06
2518,3528455.5
2519,1608276.6
2520,4528751.5
2521,1909658.2
2522,3620269.0
2523,1770343.0
2524,2495753.5
2525,741321.06
2526,2511077.5
2527,6896259.5
2528,1416873.1
2529,384635.2
2530,1610000.0
2531,1610331.9
2532,2789924.5
2533,1605845.4
2534,2094298.9
2535,1892551.2
2536,1368015.2
2537,3188987.0
2538,2950280.8
2539,1520199.8
2540,373486.66
2541,459556.9
2542,2443574.2
2543,3596963.5
2544,3978307.2
2545,2564861.5
2546,7925615.0
2547,942766.5
2548,1966264.8
2549,1101077.2
2550,328202.34
2551,2815959.8
2552,3562570.0
2553,6888611.0
2554,803467.8
2555,2293989.2
2556,925664.1
2557,2047492.1
2558,2795967.8
2559,3705772.5
2560,4373270.5
2561,2042166.2
2562,1054230.2
2563,3141979.8
2564,1629583.8
2565,3457505.2
2566,221097.1
2567,1697004.8
2568,2966290.5
2569,5471685.0
2570,3281354.8
2571,1674662.1
2572,1382037.2
2573,1872044.1
2574,4646514.0
2575,2774052.2
2576,2045283.9
2577,6387448.0
2578,2154229.2
2579,4731381.0
2580,2919919.0
2581,4287716.5
2582,643526.06
2583,4072391.5
2584,4489191.0
2585,1002612.5
2586,6326199.5
2587,1798621.6
2588,1867251.8
2589,3648360.0
2590,3451579.8
2591,1006959.8
2592,1787830.4
2593,1929719.4
2594,579339.1
2595,1087675.6
2596,2452221.8
2597,2978945.0
2598,5110821.5
2599,811977.1
2600,5051605.5
2601,1611775.9
2602,553743.6
2603,929789.7
2604,1857227.4
2605,4067046.8
2606,405980.3
2607,1744297.9
2608,1496859.9
2609,3048159.8
2610,6500113.0
2611,543128.44
2612,727689.06
2613,2656121.8
2614,1468002.1
2615,5090671.0
2616,4967683.0
2617,2839120.0
2618,1047473.3
2619,599457.5
2620,4089011.5
2621,1385389.5
2622,4034078.2
2623,2083154.0
2624,2362180.2
2625,3794506.2
2626,3493606.8
2627,2685838.2
2628,4156864.0
2629,2335823.8
2630,2254761.2
2631,480732.88
2632,175528.44
2633,590063.9
2634,280410.3
2635,497522.97
2636,1385952.2
2637,2352900.8
2638,3414362.2
2639,2679485.5
2640,826398.5
2641,2177641.2
2642,3030733.5
2643,355099.9
2644,1337173.1
2645,1483730.0
2646,3072406.0
2647,3776224.5
2648,722974.7
2649,6315973.0
2650,880105.3
2651,1032158.2
2652,3735532.8
2653,1312357.0
2654,2792385.5
2655,3848796.8
2656,5442241.0
2657,1253779.9
2658,583506.44
2659,926291.9
2660,1785039.9
2661,855455.56
2662,386932.03
2663,4571774.0
2664,1494872.9
2665,1127293.2
2666,2865077.5
2667,4556486.0
2668,1574554.0
2669,3193178.5
2670,1469968.2
2671,6728531.5
2672,272398.7
2673,3616317.8
2674,2461845.5
2675,2980588.2
2676,1363869.5
2677,2128135.5
2678,2952646.2
2679,989839.44
2680,1596624.2
2681,772583.1
2682,3950216.8
2683,2958513.8
2684,3986311.0
2685,882581.25
2686,917278.8
2687,1820641.5
2688,406797.06
2689,1863873.2
2690,2538721.5
2691,1910151.5
2692,1910872.9
2693,2548713.8
2694,7863352.5
2695,2325069.8
2696,919154.6
2697,3544504.5
2698,4125482.2
2699,2648540.8
2700,8253202.5
2701,911176.7
2702,4820725.0
2703,3704573.8
2704,2166191.5
2705,1078611.1
2706,3026228.5
2707,781628.6
2708,3522546.0
2709,1776853.2
2710,4048708.0
2711,593457.1
2712,3312618.8
2713,2639346.5
2714,2614639.2
2715,566040.3
2716,2216303.5
2717,4058231.2
2718,3157278.5
2719,2303656.8
2720,3756133.2
2721,2044015.8
2722,3054811.8
2723,1598947.1
2724,927563.4
2725,1895029.6
2726,828385.2
2727,3835009.0
2728,5247736.0
2729,660887.56
2730,5492395.5
2731,2609835.5
2732,3731799.5
2733,4130588.2
2734,2912408.5
2735,2215309.8
2736,4947895.0
2737,3832943.0
2738,444531.4
2739,5000106.5
2740,253285.25
2741,946409.1
2742,1002920.0
2743,6142325.5
2744,4005505.2
2745,1202416.1
2746,602528.6
2747,621569.56
2748,4463810.5
2749,1064246.0
2750,628169.4
2751,1376670.8
2752,7463188.0
2753,2802507.5
2754,1433404.8
2755,1672534.4
2756,5053114.5
2757,3336749.2
2758,3839263.0
2759,764434.7
2760,1355487.2
2761,804194.4
2762,4217214.0
2763,727714.7
2764,6448141.5
2765,5878869.0
2766,3043639.0
2767,6283648.0
2768,1539454.0
2769,3990771.5
2770,6237074.0
2771,3053686.2
2772,785825.1
2773,4011074.0
2774,1876068.1
2775,1352466.9
2776,640687.06
2777,1373609.9
2778,1086280.5
2779,871285.5
2780,1832657.2
2781,2952679.2
2782,3259569.2
2783,1492203.1
2784,4783823.5
2785,1165888.6
2786,4430605.5
2787,1856886.0
2788,1931924.0
2789,1728836.2
2790,1529637.5
2791,866020.2
2792,3195485.5
2793,4139600.0
2794,4599228.0
2795,397696.62
2796,2185413.0
2797,1624926.1
2798,766700.56
2799,1561303.2
2800,970468.0
2801,1664461.0
2802,2302050.8
2803,2238642.8
2804,1420238.0
2805,1931445.4
2806,2760185.2
2807,3229650.0
2808,3526479.2
2809,7420688.5
2810,1557727.0
2811,2114766.2
2812,1719200.6
2813,1563724.1
2814,955900.44
2815,700332.25
2816,2962600.5
2817,3078790.0
2818,982392.8
2819,1230061.2
2820,1493845.4
2821,4619151.0
2822,2380394.0
2823,2289231.5
2824,5885957.5
2825,2401837.5
2826,401021.94
2827,1819153.8
2828,3656807.8
2829,714607.6
2830,921609.06
2831,2189247.0
2832,1227177.4
2833,2699872.8
2834,4618535.0
2835,1845177.1
2836,2737919.5
2837,7792466.0
2838,2996352.5
2839,930772.94
2840,1939919.5
2841,1041987.75
2842,1472241.8
2843,2268651.5
2844,2859014.0
2845,2436328.5
2846,3326469.8
2847,4884854.0
2848,1654905.6
2849,3492372.8
2850,1797754.8
2851,3232215.2
2852,1440927.9
2853,895618.0
2854,3172819.2
2855,4311547.5
2856,1400519.1
2857,5297131.5
2858,4000131.5
2859,5506302.5
2860,1050008.5
2861,2590857.2
2862,1234219.4
2863,2377637.2
2864,7024401.0
2865,725972.25
2866,1266600.1
2867,966923.4
2868,1693846.5
2869,2324791.2
2870,1965406.0
2871,1707157.1
2872,5404422.0
2873,2468448.5
2874,3270622.5
2875,5322826.5
2876,3175897.0
2877,2368017.0
2878,3881555.5
2879,6113812.0
2880,990932.3
2881,1407400.1
2882,2486381.2
2883,1418214.4
2884,5159591.0
2885,2914514.0
2886,3676519.0
2887,1940977.8
2888,1512713.0
2889,1785607.0
2890,406067.53
2891,838680.44
2892,4599885.5
2893,1360756.2
2894,2649467.8
2895,4470198.0
2896,1372296.2
2897,3476674.2
2898,1115007.1
2899,2033884.6
2900,2056016.0
2901,2939689.8
2902,652246.25
2903,3683568.5
2904,3099110.2
2905,4599717.5
2906,2009492.1
2907,3296272.2
2908,3098366.8
2909,2932774.2
2910,2751790.0
2911,668529.25
2912,918947.9
2913,3579484.8
2914,4496407.5
2915,1488860.1
2916,1087179.9
2917,179591.34
2918,851048.5
2919,1547418.0
2920,5530800.0
2921,2650833.8
2922,4885212.0
2923,1843716.1
2924,3132411.0
2925,3490157.0
2926,1904289.5
2927,239337.86
2928,640640.44
2929,1922094.6
2930,410293.25
2931,2139304.2
2932,593359.5
2933,2359975.0
2934,1781461.0
2935,319125.66
2936,587021.1
2937,2936288.0
2938,4573589.0
2939,853720.2
2940,627065.44
2941,1737644.5
2942,2631808.8
2943,3018041.8
2944,1071850.2
2945,2986695.2
2946,2177078.8
2947,2801999.5
2948,1157796.5
2949,462145.25
2950,2466098.0
2951,815672.44
2952,487336.2
2953,95079.12
2954,846373.3
2955,909739.0
2956,1513398.2
2957,979649.5
2958,2010884.1
2959,876980.4
2960,1037480.56
2961,383661.47
2962,698769.0
2963,1864894.4
2964,4221155.0
2965,6163011.0
2966,876742.8
2967,1481662.5
2968,1860606.5
2969,3328702.5
2970,2444792.0
2971,4460258.5
2972,1504682.4
2973,2078545.5
2974,667804.0
2975,2137010.2
2976,828616.8
2977,2351688.5
2978,4604144.5
2979,2764136.8
2980,3271812.0
2981,1439299.8
2982,2970609.0
2983,2407958.5
2984,3019888.8
2985,5480473.5
2986,3211122.5
2987,1163953.1
2988,3778893.8
2989,2531543.5
2990,5761084.0
2991,4767637.5
2992,1533255.9
2993,686284.25
2994,2727363.2
2995,5065802.5
2996,1463283.9
2997,869484.5
2998,642401.2
2999,1724569.4
3000,4695388.5
3001,957153.3
3002,427612.34
3003,5845297.0
3004,7883535.5
3005,2112507.2
3006,4632676.5
3007,1377595.1
3008,6477595.5
3009,374082.44
3010,1978308.5
3011,1498432.8
3012,589415.44
3013,1512021.2
3014,4348118.5
3015,5355084.5
3016,884973.8
3017,507699.16
3018,594839.5
3019,1158211.4
3020,1708331.1
3021,4135783.2
3022,1460067.5
3023,2011566.9
3024,1177705.0
3025,2157254.8
3026,1759038.9
3027,3508091.2
3028,300573.1
3029,4006618.0
3030,2540122.8
3031,510105.1
3032,2859651.0
3033,1692874.8
3034,473236.38
3035,1755679.1
3036,4665821.0
3037,1438219.4
3038,1060933.6
3039,1395771.4
3040,2968840.2
3041,978956.3
3042,6014144.5
3043,1462199.0
3044,6482939.0
3045,667804.0
3046,1345293.0
3047,3627791.8
3048,4055503.8
3049,358403.06
3050,1366069.0
3051,3547820.2
3052,3970941.8
3053,5295245.0
3054,1742122.4
3055,1540970.4
3056,826194.4
3057,921650.25
3058,1116861.9
3059,1075858.8
3060,5079815.5
3061,1245168.6
3062,4006315.5
3063,3953667.2
3064,4395506.0
3065,6056058.5
3066,824874.4
3067,1343063.9
3068,2043392.6
3069,4907910.0
3070,1209012.8
3071,1156630.6
3072,2930767.5
3073,1530835.8
3074,2064962.4
3075,4108762.2
3076,4919012.5
3077,1349718.4
3078,1903802.0
3079,732218.94
3080,3073042.5
3081,1245660.2
3082,4286869.0
3083,1437937.8
3084,3417621.5
3085,1326208.1
3086,834265.1
3087,664761.4
3088,1278967.1
3089,2824771.5
3090,5707413.0
3091,1078140.5
3092,1168059.6
3093,1065945.2
